,diposting_oleh,sedang_pembangunan,disetujui_pemerintah,total_ruangan,tipe_a_atau_b,kaki_persegi,siap_pindah,dijual_kembali,longitude,latitude,harga,harga_per_kaki_persegi,harga_per_ruang
19994,Dealer,0,0,2,tipe_a,1050.105011,1,1,19.033956,73.075342,70.0,0.06665999996832697,35.0
19997,Owner,0,0,1,tipe_a,1176.470588,1,1,30.726891,76.705689,21.0,0.01785000000357,21.0
19998,Dealer,0,0,2,tipe_a,1070.038911,1,1,19.040066,73.115347,77.0,0.07195999996676755,38.5
19999,Dealer,0,0,3,tipe_a,1343.3915470000002,1,1,24.69028,78.41889,130.0,0.0967699999976254,43.333333333333336
20000,Owner,0,1,2,tipe_a,1114.413076,1,1,28.5035,77.426447,45.0,0.04037999999203168,22.5
20002,Owner,0,0,2,tipe_a,1325.088339,1,1,20.26895,85.763542,75.0,0.0566000000095088,37.5
20003,Owner,0,0,3,tipe_a,1130.125928,1,1,12.939086,80.148454,70.0,0.06194000001741399,23.333333333333332
20004,Owner,0,0,2,tipe_a,1176.470588,1,1,22.680741,77.32633,34.1,0.028985000005797002,17.05
20005,Dealer,0,0,3,tipe_a,1199.926158,1,1,22.288976,73.128222,65.0,0.05417000001761775,21.666666666666668
20006,Dealer,0,0,2,tipe_a,1050.0,1,1,19.071749,77.32633,84.0,0.08,42.0
20007,Owner,0,0,2,tipe_a,1200.331126,1,1,22.3,73.2,29.0,0.02415999999653429,14.5
20008,Dealer,0,0,1,tipe_a,725.0880463999999,1,1,24.69028,78.41889,35.0,0.04827000000037513,35.0
20009,Owner,0,0,1,tipe_a,554.8705302,1,1,26.857412,75.74322099999999,18.0,0.0324400000005623,18.0
20010,Owner,0,0,2,tipe_a,1000.0,1,1,22.72056,75.84722,19.0,0.019,9.5
20011,Dealer,0,1,2,tipe_a,1272.67138,1,1,26.900926,77.32633,41.4,0.03253000000675744,20.7
20013,Owner,0,0,2,tipe_a,1279.779484,1,1,12.96991,77.59796,65.0,0.05079000000596978,32.5
20014,Owner,0,0,2,tipe_a,1176.470588,1,1,22.620289,88.43493000000001,35.0,0.029750000005950003,17.5
20015,Dealer,0,1,2,tipe_a,1550.008158,1,1,28.474616,76.990309,95.0,0.061289999997535496,47.5
20018,Dealer,0,0,3,tipe_a,1650.165017,1,1,26.850582,80.938035,120.0,0.07271999997803856,40.0
20019,Owner,0,0,3,tipe_a,1176.470588,1,1,19.811319,72.76894,50.0,0.0425000000085,16.666666666666668
20021,Owner,1,0,2,tipe_a,975.2925878,0,1,20.29613,85.741152,30.0,0.030759999999253558,15.0
20022,Owner,0,0,2,tipe_a,1205.0984939999998,1,1,13.138566,77.32633,52.0,0.043149999986640104,26.0
20023,Owner,0,0,2,tipe_a,900.9009009,1,1,22.54111,88.33778000000001,45.0,0.04995000000004995,22.5
20024,Dealer,0,1,2,tipe_a,1176.470588,1,1,30.712867,76.648557,15.8,0.013430000002686002,7.9
20025,Dealer,1,1,1,tipe_a,518.6411287,0,1,19.1759,72.9522,65.8,0.12687000000353038,65.8
20027,Owner,0,1,2,tipe_a,939.8496241,1,1,27.98889,76.38833000000001,40.0,0.04255999999819546,20.0
20028,Owner,0,0,2,tipe_a,1263.1578949999998,1,1,12.905368,77.580403,78.0,0.06174999998713542,39.0
20029,Owner,0,0,3,tipe_a,1979.152923,1,1,12.9958935,77.761394,150.0,0.07578999998273503,50.0
20030,Owner,1,1,3,tipe_a,1176.470588,0,1,12.8458,77.6727,120.0,0.10200000002040001,40.0
20031,Dealer,0,1,2,tipe_a,1148.930059,1,1,18.5438,77.32633,80.0,0.06962999999288903,40.0
20032,Owner,0,0,4,tipe_a,1276.976121,1,1,25.30694,77.32633,100.0,0.07830999997219212,25.0
20033,Dealer,0,0,2,tipe_a,963.1413225,1,1,19.2167,73.0833,52.0,0.053989999998157075,26.0
20034,Dealer,0,0,1,tipe_a,494.8453608,1,1,28.506454,77.40956800000001,24.0,0.048500000002425,24.0
20035,Dealer,0,1,2,tipe_a,1030.3652029999998,1,1,26.900926,75.775927,25.11,0.024370000002804836,12.555
20036,Owner,0,1,2,tipe_a,1114.294811,1,1,25.135892,84.560372,35.0,0.03140999998787574,17.5
20037,Owner,0,0,2,tipe_a,725.0418292999999,1,1,22.50686,88.223965,26.0,0.03586000000179576,13.0
20038,Owner,0,0,3,tipe_a,1666.111296,1,1,17.8276,83.2019,50.0,0.030010000004225407,16.666666666666668
20039,Dealer,0,0,2,tipe_a,1050.044683,1,1,30.313141,77.32633,47.0,0.04475999998944807,23.5
20040,Dealer,0,0,1,tipe_a,550.0868558,1,1,30.662283,76.822397,19.0,0.034540000001214356,19.0
20041,Owner,0,0,3,tipe_a,1859.956236,1,1,12.86561,80.085466,85.0,0.045700000007957174,28.333333333333332
20042,Dealer,0,0,3,tipe_a,838.0381087000001,1,1,24.69028,77.32633,95.0,0.11335999999733663,31.666666666666668
20043,Owner,1,1,1,tipe_a,600.0342877,0,1,13.09,80.27,35.0,0.05832999999743181,35.0
20044,Owner,0,0,2,tipe_a,1070.009172,1,1,13.2882,77.4214,70.0,0.06541999996986941,35.0
20045,Owner,0,0,2,tipe_a,1000.0,1,1,26.964285,75.64520999999999,32.0,0.032,16.0
20046,Dealer,0,1,2,tipe_a,886.4864865000001,1,1,13.007082,80.15149699999999,41.0,0.046249999999294966,20.5
20047,Dealer,0,0,2,tipe_a,1045.068583,1,1,28.506454,77.32633,48.0,0.045929999983551316,24.0
20048,Dealer,0,1,2,tipe_a,1180.149284,1,1,12.905368,77.580403,58.5,0.04956999999332287,29.25
20049,Owner,0,1,2,tipe_a,1176.470588,1,1,12.90015,80.22791,45.0,0.038250000007650005,22.5
20050,Dealer,0,0,1,tipe_a,774.2934572,1,1,23.126218,72.628827,20.0,0.025830000000676746,20.0
20051,Dealer,0,0,4,tipe_a,2099.958001,1,1,22.491565,88.402473,200.0,0.09523999999274271,50.0
20052,Owner,0,0,2,tipe_a,1500.0,1,1,13.0097,77.5648,90.0,0.06,45.0
20053,Dealer,0,1,1,tipe_a,738.8642601,1,1,24.69028,78.41889,35.0,0.047369999998731836,35.0
20055,Owner,0,0,2,tipe_a,1022.176022,1,1,12.96991,77.59796,59.0,0.05772000000993958,29.5
20056,Dealer,1,1,2,tipe_a,1070.149254,0,1,17.815234,83.35818,35.85,0.03349999999158996,17.925
20058,Dealer,0,1,3,tipe_a,1504.718184,0,1,30.662283,76.822397,59.0,0.039210000003562125,19.666666666666668
20059,Dealer,0,0,2,tipe_a,1000.0,1,1,19.18,72.96333,100.0,0.1,50.0
20060,Dealer,0,0,2,tipe_a,848.2523444,1,1,22.7,88.45,19.9,0.023460000000443265,9.95
20062,Owner,0,1,3,tipe_a,1075.268817,1,1,23.11702,77.32633,17.0,0.0158100000030039,5.666666666666667
20064,Owner,0,0,2,tipe_a,1176.470588,1,1,26.515682,74.68345,45.0,0.038250000007650005,22.5
20065,Dealer,1,1,3,tipe_a,1049.790042,0,1,26.86056,80.91583,35.0,0.03333999999973328,11.666666666666666
20066,Owner,0,0,2,tipe_a,800.0,1,1,17.437907,78.436017,25.0,0.03125,12.5
20067,Owner,0,0,3,tipe_a,1351.351351,1,1,22.198437,69.658066,35.0,0.025900000006733998,11.666666666666666
20068,Owner,0,0,2,tipe_a,900.1406470000001,1,1,12.96991,77.59796,32.0,0.0355499999990557,16.0
20069,Dealer,0,1,2,tipe_a,1080.089668,1,1,19.076057,73.097319,53.0,0.04906999999188956,26.5
20071,Dealer,0,0,2,tipe_a,748.6725663999999,1,1,12.89911,80.169,42.3,0.056499999997862885,21.15
20072,Owner,0,0,2,tipe_a,950.1965924,1,1,16.498461,80.688181,29.0,0.030519999999949483,14.5
20073,Dealer,0,1,2,tipe_a,1600.0,1,1,28.576117,77.32633,78.0,0.04875,39.0
20074,Dealer,0,1,2,tipe_a,1007.751938,1,1,21.23795,81.63368,26.0,0.025799999999603078,13.0
20075,Dealer,0,1,3,tipe_a,1820.303384,1,1,26.851,81.0011,78.0,0.04284999999758282,26.0
20076,Dealer,0,0,3,tipe_a,1544.912823,1,1,18.558319,73.77588,140.0,0.090619999986886,46.666666666666664
20078,Owner,0,1,2,tipe_a,1100.28293,1,1,28.629811,77.434197,35.0,0.03180999999700077,17.5
20079,Dealer,1,1,3,tipe_a,1665.080875,1,1,30.662283,76.822397,70.0,0.042040000009008566,23.333333333333332
20080,Owner,0,0,1,tipe_a,645.0745867,1,1,12.840956,77.659441,48.0,0.0744100000056629,48.0
20082,Dealer,0,0,2,tipe_a,1000.0,1,1,26.91667,75.86667,24.0,0.024,12.0
20084,Dealer,0,0,3,tipe_a,1176.470588,1,1,28.522931,77.357078,93.0,0.07905000001581,31.0
20085,Owner,0,0,2,tipe_a,1300.309598,1,1,23.159847,77.32633,42.0,0.032299999988156664,21.0
20086,Owner,0,0,2,tipe_a,1739.1304350000005,1,1,26.91667,75.86667,58.0,0.03334999999583124,29.0
20088,Dealer,0,1,3,tipe_a,1540.029112,1,1,28.381971000000004,77.347688,52.9,0.03435000000181815,17.633333333333333
20091,Owner,0,1,2,tipe_a,930.1538982,1,1,28.577673,77.389781,55.0,0.0591299999993915,27.5
20093,Owner,0,0,2,tipe_a,1490.630324,1,1,26.928785,77.32633,35.0,0.023479999994955154,17.5
20095,Owner,0,0,3,tipe_a,1700.037779,1,1,30.327966,78.046144,90.0,0.05293999998808262,30.0
20097,Dealer,0,0,2,tipe_a,1099.937146,1,1,13.010349,77.712151,35.0,0.03182000001298256,17.5
20098,Dealer,0,0,1,tipe_a,681.0176125,1,1,18.651598,73.735448,34.8,0.05110000000183548,34.8
20099,Dealer,0,0,3,tipe_a,1435.185185,1,1,22.5922,88.484911,62.0,0.04320000000557419,20.666666666666668
20102,Owner,0,0,1,tipe_a,329.9241175,1,1,22.069791,82.127339,10.0,0.030309999995680823,10.0
20104,Dealer,0,0,3,tipe_a,1510.067114,1,1,24.69028,78.41889,180.0,0.11920000000741689,60.0
20105,Dealer,1,1,3,tipe_a,1834.615385,1,1,17.776084,83.366665,95.4,0.05199999998909854,31.8
20106,Dealer,0,0,2,tipe_a,1100.110011,1,1,18.556218,73.81130300000001,90.0,0.08181000000008182,45.0
20107,Owner,0,0,3,tipe_a,1280.32345,1,1,21.242859,81.66081899999999,38.0,0.029680000003124207,12.666666666666666
20108,Dealer,1,0,3,tipe_a,1800.180018,0,1,30.660437,77.32633,60.0,0.03333000000003333,20.0
20109,Dealer,0,0,3,tipe_a,1766.2643510000005,1,1,13.050999999999998,77.32633,180.0,0.10190999999410617,60.0
20110,Owner,0,0,3,tipe_a,1300.169587,1,1,18.744775,73.823649,46.0,0.03538000000918341,15.333333333333334
20111,Dealer,0,0,3,tipe_a,1485.689316,1,1,18.452663,77.32633,68.0,0.04577000000449623,22.666666666666668
20112,Dealer,0,0,3,tipe_a,1674.808095,1,1,18.452663,77.32633,120.0,0.07164999999596969,40.0
20113,Dealer,0,0,4,tipe_a,1900.1554670000005,1,1,28.552626,77.32633,110.0,0.0578900000080888,27.5
20115,Dealer,1,1,2,tipe_a,666.3004238,0,0,18.205923,72.99918199999999,84.9,0.12741999999910553,42.45
20116,Dealer,0,0,2,tipe_a,1180.869907,1,1,19.038205,73.06612,120.0,0.10162000004290057,60.0
20117,Dealer,0,1,3,tipe_a,1935.297516,1,1,30.662283,76.822397,67.0,0.03461999999797447,22.333333333333332
20118,Owner,0,0,2,tipe_a,900.0473708999999,1,1,19.164548,73.52786800000001,95.0,0.10555000000167214,47.5
20119,Owner,0,0,2,tipe_a,1220.173536,1,1,22.7808,77.32633,45.0,0.036879999993705816,22.5
20120,Owner,0,0,4,tipe_a,1400.0,1,1,13.09,80.27,56.0,0.04,14.0
20121,Dealer,1,1,2,tipe_a,1160.092807,1,1,19.040416,73.078151,120.0,0.10344000003785904,60.0
20123,Dealer,0,0,3,tipe_a,1001.001001,1,1,13.11389,77.59833,40.0,0.039960000000039964,13.333333333333334
20125,Dealer,0,0,3,tipe_a,1583.166333,1,1,24.69028,78.41889,7.9,0.0049899999989451525,2.6333333333333333
20127,Dealer,0,0,2,tipe_a,903.1716026,1,1,12.91716,80.19287,43.0,0.04761000000023694,21.5
20128,Dealer,0,1,2,tipe_a,1176.470588,1,1,12.90579,77.54264,47.2,0.04012000000802401,23.6
20129,Dealer,0,1,2,tipe_a,1168.793221,1,1,24.69028,78.41889,120.0,0.10266999999994011,60.0
20130,Owner,0,0,2,tipe_a,1250.0,1,1,22.27762,114.186186,45.0,0.036,22.5
20131,Owner,0,0,2,tipe_a,1068.050046,1,1,21.17,72.83,35.0,0.03276999999305276,17.5
20132,Owner,0,0,3,tipe_a,1823.154057,1,1,12.9255,77.6765,140.0,0.07678999997968905,46.666666666666664
20133,Dealer,0,0,2,tipe_a,1507.078703,1,1,15.438519,74.990374,99.0,0.06568999999995356,49.5
20134,Dealer,0,0,2,tipe_a,1260.047795,1,1,21.105779,79.078497,58.0,0.046029999996944564,29.0
20136,Dealer,0,0,3,tipe_a,1176.470588,1,1,28.394375,77.35722700000001,66.9,0.05686500001137301,22.3
20137,Dealer,1,1,3,tipe_a,1846.153846,0,1,26.91868,75.750399,120.0,0.06500000000541667,40.0
20138,Dealer,0,0,2,tipe_a,950.0,1,1,19.4559,72.8114,38.0,0.04,19.0
20140,Dealer,0,1,2,tipe_a,1176.470588,1,1,28.743724,76.81131500000001,92.2,0.07837000001567401,46.1
20141,Owner,0,0,2,tipe_a,1050.080775,1,1,28.6221,77.32633,65.0,0.061900000026188465,32.5
20142,Owner,0,1,2,tipe_a,1295.113107,1,1,28.546788,77.37849399999999,75.0,0.057909999979638846,37.5
20144,Owner,0,0,3,tipe_a,2023.312074,1,1,12.96991,77.59796,92.0,0.04546999999763754,30.666666666666668
20147,Owner,0,0,2,tipe_a,1176.470588,1,1,12.833229,79.80725100000001,48.0,0.04080000000816,24.0
20149,Owner,0,0,4,tipe_a,1460.0,1,1,30.662283,76.822397,36.5,0.025,9.125
20151,Dealer,0,0,2,tipe_a,950.1187648,1,1,21.094632,79.074805,40.0,0.0421000000020208,20.0
20152,Dealer,0,1,2,tipe_a,1286.173633,1,1,28.587711,77.403123,64.0,0.049760000017042796,32.0
20154,Dealer,0,1,2,tipe_a,955.008489,1,1,28.552082,77.360624,45.0,0.047119999998240854,22.5
20156,Dealer,0,0,3,tipe_a,1910.079342,1,1,30.662283,76.822397,65.0,0.034029999995675575,21.666666666666668
20157,Dealer,0,0,3,tipe_a,1626.256653,1,1,18.558319,73.77588,110.0,0.06763999999451502,36.666666666666664
20158,Owner,0,0,3,tipe_a,1100.28293,1,1,27.073397,75.594316,35.0,0.03180999999700077,11.666666666666666
20159,Owner,0,0,1,tipe_a,649.9535747,1,1,18.65,72.88,35.0,0.053850000003700264,35.0
20160,Owner,0,0,2,tipe_a,649.8194946000001,1,1,21.52,70.47,18.0,0.027699999999353662,9.0
20161,Dealer,0,0,2,tipe_a,864.1138597000001,1,1,19.2167,73.0833,51.0,0.05902000000058556,25.5
20162,Owner,0,0,2,tipe_a,835.0730689,1,1,28.833051,78.69614,28.0,0.03352999999974014,14.0
20163,Dealer,1,1,1,tipe_a,580.0464037,0,1,19.6394,72.7256,20.0,0.034480000000730975,20.0
20164,Dealer,0,1,3,tipe_a,1627.07452,1,1,12.919423,77.522774,150.0,0.09219000000073753,50.0
20165,Dealer,0,0,2,tipe_a,1273.187184,1,1,28.431862,77.351104,45.3,0.03557999999472191,22.65
20166,Dealer,0,0,2,tipe_a,1060.0706710000002,1,1,28.644695,77.32633,60.0,0.05660000002018732,30.0
20167,Dealer,1,1,1,tipe_a,297.029703,1,0,24.69028,78.41889,27.0,0.09089999999091,27.0
20168,Owner,0,0,3,tipe_a,1167.567568,1,1,13.09,80.27,43.2,0.0369999999862963,14.4
20170,Dealer,1,0,2,tipe_a,1118.604651,0,1,30.65,76.82,48.1,0.043000000006257796,24.05
20171,Dealer,0,0,2,tipe_a,1200.087279,1,1,19.038205,73.06612,110.0,0.09166000000571624,55.0
20172,Dealer,1,1,1,tipe_a,700.0,0,1,19.4559,77.32633,35.0,0.05,35.0
20174,Dealer,1,0,2,tipe_a,925.0,0,0,26.675324,77.32633,22.2,0.024,11.1
20175,Owner,0,0,2,tipe_a,816.8599902000001,1,1,30.73528,76.79111,50.0,0.06120999999982616,25.0
20176,Dealer,0,0,2,tipe_a,1219.925449,1,1,28.506454,77.40956800000001,72.0,0.05902000000001639,36.0
20177,Dealer,0,0,3,tipe_a,1512.651265,1,1,19.069707,77.32633,110.0,0.07272000000608204,36.666666666666664
20179,Dealer,1,0,1,tipe_a,536.1519608,0,1,13.09,80.27,17.5,0.03263999999904505,17.5
20180,Dealer,0,0,3,tipe_a,1724.709784,1,1,28.629811,77.32633,52.0,0.030150000007189617,17.333333333333332
20182,Dealer,0,0,3,tipe_a,1600.0,1,1,26.91868,75.750399,62.0,0.03875,20.666666666666668
20183,Owner,0,0,2,tipe_a,900.0163639,1,1,13.09,80.27,55.0,0.06111000000230107,27.5
20185,Dealer,0,0,3,tipe_a,1260.032103,1,1,12.96991,77.59796,78.5,0.06229999998658764,26.166666666666668
20186,Dealer,0,1,3,tipe_a,1176.470588,1,1,28.577673,77.389781,69.7,0.05924500001184901,23.233333333333334
20187,Dealer,0,0,2,tipe_a,1105.108055,1,1,21.158649,72.800282,45.0,0.04072000000036196,22.5
20188,Owner,0,0,2,tipe_a,1500.0,1,1,10.52,76.21,45.0,0.03,22.5
20189,Owner,0,1,2,tipe_a,1216.051885,1,1,12.9958935,77.761394,90.0,0.07400999999272234,45.0
20192,Owner,0,0,3,tipe_a,1886.199308,1,1,28.63676,77.36315,120.0,0.06362000001327538,40.0
20193,Dealer,0,0,2,tipe_a,931.0986965,1,1,18.52361,73.84778,75.0,0.08054999999669746,37.5
20195,Owner,0,1,2,tipe_a,875.0341810000001,1,1,18.744775,73.823649,32.0,0.03657000000094853,16.0
20196,Dealer,0,0,3,tipe_a,1243.576567,1,1,26.857412,75.74322099999999,36.3,0.0291900000074543,12.1
20197,Owner,0,0,3,tipe_a,1420.247633,1,1,12.884548,77.32633,78.0,0.05491999999693011,26.0
20198,Owner,0,0,2,tipe_a,1121.95122,1,1,26.955346,75.73479300000001,29.9,0.026649999988413043,14.95
20199,Dealer,0,0,2,tipe_a,914.9688911,1,1,26.609078000000004,79.534595,75.0,0.08196999999621081,37.5
20200,Owner,0,0,2,tipe_a,800.0984737000001,1,1,18.441256,74.647361,32.5,0.04061999999788275,16.25
20201,Dealer,0,0,2,tipe_a,1176.470588,1,1,13.0519,77.5416,57.0,0.048450000009690006,28.5
20202,Builder,1,0,4,tipe_a,2141.3793100000003,0,0,26.724219,88.326357,62.1,0.029000000004669884,15.525
20203,Owner,0,0,1,tipe_a,536.0134003000001,1,1,22.312063,72.674296,19.2,0.03582000000233949,19.2
20204,Dealer,0,0,2,tipe_a,970.0366458,1,1,22.54111,88.33778000000001,45.0,0.04639000000137933,22.5
20206,Dealer,0,0,2,tipe_a,1232.0328539999998,1,1,12.9381,77.7042,66.0,0.05357000000910691,33.0
20208,Dealer,0,0,2,tipe_a,976.9713887,1,1,28.5822,77.3293,42.0,0.04298999999978198,21.0
20209,Owner,0,0,2,tipe_a,1306.056403,1,1,12.8706,77.6279,56.5,0.043260000004762426,28.25
20210,Owner,0,0,3,tipe_a,1575.078754,1,1,12.905368,77.580403,90.0,0.0571399999977398,30.0
20211,Dealer,0,1,1,tipe_a,623.8095238,0,0,30.65,76.82,26.2,0.042000000000641226,26.2
20212,Dealer,0,0,2,tipe_a,1049.868766,1,1,18.097689000000003,77.32633,64.0,0.060960000023469595,32.0
20213,Dealer,0,0,2,tipe_a,1016.053648,1,1,18.558319,73.77588,100.0,0.09841999996441134,50.0
20215,Owner,0,0,2,tipe_a,704.989154,1,1,24.090195,77.32633,26.0,0.03688000000068086,13.0
20216,Dealer,0,0,3,tipe_a,1450.326323,1,1,21.17,72.83,40.0,0.02758000000803957,13.333333333333334
20217,Dealer,0,0,3,tipe_a,1265.069207,1,1,13.055985,77.32633,85.0,0.06718999998551067,28.333333333333332
20218,Dealer,0,0,1,tipe_a,580.0158186000001,1,1,19.196694,73.00311500000001,66.0,0.11379000000259647,66.0
20220,Dealer,0,1,1,tipe_a,517.0630817,1,1,12.896796,77.5724,35.0,0.06768999999947202,35.0
20221,Owner,0,0,2,tipe_a,614.0550375,1,1,12.78333,80.18333,27.0,0.04397000000183208,13.5
20223,Owner,0,0,1,tipe_a,525.0,1,1,28.588021,77.391359,21.0,0.04,21.0
20224,Dealer,1,1,2,tipe_a,798.9064399,0,1,28.450804,77.29956,26.3,0.03291999999811242,13.15
20225,Owner,0,0,1,tipe_a,460.1226994,1,1,17.524569,73.49610799999999,15.0,0.032599999999043734,15.0
20226,Dealer,0,0,2,tipe_a,1176.470588,1,1,19.249861,72.96386600000001,110.0,0.09350000001870001,55.0
20227,Dealer,0,0,2,tipe_a,550.0550055,1,1,24.69028,77.32633,50.0,0.09090000000009091,25.0
20229,Owner,0,0,3,tipe_a,1549.7011289999998,1,1,12.896796,77.32633,70.0,0.045170000001981035,23.333333333333332
20230,Owner,0,0,2,tipe_a,1176.470588,1,1,23.352324,85.28718,38.5,0.032725000006545005,19.25
20231,Owner,0,0,3,tipe_a,1650.227618,1,1,28.9196,76.8972,87.0,0.052719999987298725,29.0
20232,Dealer,0,0,3,tipe_a,1400.316456,1,1,8.72889,77.70806,53.1,0.03791999999177329,17.7
20233,Dealer,0,1,2,tipe_a,1117.852975,0,1,30.662283,76.822397,47.9,0.042850000019009654,23.95
20234,Owner,0,0,4,tipe_a,1200.0,1,1,26.215,78.19306,45.0,0.0375,11.25
20235,Dealer,0,1,2,tipe_a,1158.178645,1,1,12.919423,77.522774,73.0,0.06303000000487835,36.5
20236,Dealer,1,1,2,tipe_a,1176.470588,1,0,19.218498,77.32633,77.1,0.065535000013107,38.55
20237,Owner,0,0,2,tipe_a,1050.105011,1,1,35.0,136.0,70.0,0.06665999996832697,35.0
20239,Owner,0,0,2,tipe_a,770.1083856,1,1,22.54111,88.33778000000001,27.0,0.035060000001121916,13.5
20240,Owner,0,0,1,tipe_a,550.0,1,1,29.392303,79.46006700000001,55.0,0.1,55.0
20241,Dealer,1,1,2,tipe_a,638.1870279,0,0,24.69028,78.41889,49.0,0.07677999999661228,24.5
20242,Dealer,1,1,2,tipe_a,1124.87361,0,1,21.0,77.0,44.5,0.039559999989687726,22.25
20244,Dealer,0,0,2,tipe_a,900.2520706,1,1,22.312358,73.145436,25.0,0.027769999999375728,12.5
20245,Owner,0,0,3,tipe_a,1175.0,1,1,9.59167,76.52221999999999,47.0,0.04,15.666666666666666
20247,Dealer,0,0,2,tipe_a,1040.090772,1,1,18.475864,73.89000899999999,55.0,0.05287999997754042,27.5
20248,Dealer,0,0,3,tipe_a,1323.255814,1,1,22.54111,88.33778000000001,56.9,0.042999999998488574,18.966666666666665
20249,Dealer,0,0,1,tipe_a,620.0447245,1,1,24.69028,78.41889,30.5,0.04919000000297559,30.5
20251,Owner,0,0,3,tipe_a,1250.0,1,1,27.92557,78.09344300000001,38.5,0.0308,12.833333333333334
20252,Owner,0,0,2,tipe_a,1238.150513,1,1,12.919423,77.522774,64.0,0.051689999986294075,32.0
20253,Dealer,0,0,2,tipe_a,975.0,1,1,22.54111,88.33778000000001,23.4,0.023999999999999997,11.7
20254,Dealer,0,0,1,tipe_a,1176.470588,1,1,12.925027,80.235348,39.0,0.03315000000663,39.0
20255,Dealer,0,1,2,tipe_a,398.2621289,1,1,26.707154,80.98234599999999,11.0,0.02761999999945262,5.5
20256,Dealer,0,0,3,tipe_a,1850.0,1,1,22.802995000000003,86.167625,74.0,0.04,24.666666666666668
20257,Dealer,1,1,1,tipe_a,1176.470588,0,1,30.65,76.82,26.5,0.022525000004505,26.5
20258,Dealer,0,1,2,tipe_a,522.0353885,1,0,19.2167,73.0833,47.5,0.09099000000073751,23.75
20259,Owner,0,1,1,tipe_a,574.9958929,1,1,12.852171,80.216826,35.0,0.060869999998568694,35.0
20260,Dealer,0,0,2,tipe_a,1000.0,1,1,19.0168,73.09646,72.0,0.072,36.0
20261,Dealer,0,0,3,tipe_a,1675.041876,1,1,30.697795000000003,77.32633,100.0,0.059700000001671596,33.333333333333336
20262,Dealer,0,0,2,tipe_a,1176.470588,1,1,15.5181,77.32633,98.0,0.08330000001666,49.0
20264,Dealer,0,0,3,tipe_a,1750.164078,1,1,19.038205,73.06612,160.0,0.091419999993852,53.333333333333336
20265,Dealer,0,1,3,tipe_a,1332.116788,1,1,18.475864,73.89000899999999,73.0,0.05480000001321205,24.333333333333332
20267,Owner,0,0,3,tipe_a,1749.475157,1,1,13.08389,80.27,50.0,0.0285800000073965,16.666666666666668
20269,Dealer,0,0,1,tipe_a,659.4581749,1,1,19.231702,77.32633,55.5,0.08416000000063081,55.5
20270,Dealer,0,1,2,tipe_a,1099.356683,1,1,18.52783,73.875757,76.9,0.0699500000219674,38.45
20271,Dealer,1,1,1,tipe_a,392.6701571,0,0,19.35269,77.32633,31.5,0.08021999999347544,31.5
20272,Dealer,0,0,2,tipe_a,1151.096571,1,1,19.000869,73.118903,95.0,0.08252999999597775,47.5
20273,Dealer,0,0,3,tipe_a,1528.273051,1,1,18.5101,73.8141,150.0,0.09815000002901969,50.0
20274,Dealer,0,0,2,tipe_a,1271.6927449999998,1,1,28.431862,77.32633,44.7,0.03515000001041919,22.35
20275,Dealer,0,0,3,tipe_a,1350.390903,1,1,28.552626,77.33394799999999,38.0,0.028139999992283716,12.666666666666666
20277,Dealer,0,0,2,tipe_a,740.0,1,1,26.955346,75.73479300000001,18.5,0.025,9.25
20278,Owner,0,1,2,tipe_a,1295.171091,1,1,28.576117,77.382136,81.0,0.06253999997595684,40.5
20280,Dealer,1,1,3,tipe_a,2145.041503,0,1,30.651192,76.755011,98.2,0.045779999996578155,32.733333333333334
20281,Dealer,0,1,2,tipe_a,953.2924962,1,1,28.44414,77.465898,24.9,0.026119999999219545,12.45
20282,Owner,0,1,3,tipe_a,1380.216891,1,1,28.558047,77.392752,84.0,0.06086000000995496,28.0
20283,Dealer,0,0,2,tipe_a,850.2170767000001,1,1,22.483471,88.417711,23.5,0.02764000000001411,11.75
20284,Dealer,0,0,2,tipe_a,1259.022998,1,1,13.34222,77.10167,75.0,0.0595700000072596,37.5
20285,Dealer,0,0,2,tipe_a,1077.220077,1,1,22.54111,88.33778000000001,27.9,0.0259000000052914,13.95
20286,Owner,0,0,3,tipe_a,1176.470588,1,1,26.930121000000003,75.790763,68.0,0.05780000001156001,22.666666666666668
20287,Dealer,0,0,3,tipe_a,1349.78789,1,1,26.209302,78.194369,35.0,0.025930000009112542,11.666666666666666
20289,Dealer,0,0,3,tipe_a,1547.619048,1,1,12.9255,77.6765,130.0,0.08399999997932307,43.333333333333336
20290,Dealer,0,0,2,tipe_a,750.0,1,1,22.504225,77.32633,34.5,0.046,17.25
20291,Dealer,1,0,3,tipe_a,1372.95435,0,1,22.5922,88.484911,79.7,0.05804999998725377,26.566666666666666
20292,Owner,0,0,3,tipe_a,1510.269835,1,1,26.900926,75.775927,75.0,0.049659999995960984,25.0
20293,Dealer,0,1,3,tipe_a,1619.170984,1,1,12.8458,77.6727,100.0,0.06176000001739161,33.333333333333336
20294,Dealer,0,1,3,tipe_a,707.5585607,1,0,19.193771,77.32633,58.6,0.08282000000399402,19.533333333333335
20295,Builder,1,1,3,tipe_a,1176.470588,0,0,18.475864,73.89000899999999,72.3,0.061455000012291004,24.099999999999998
20296,Owner,0,0,3,tipe_a,1448.387097,1,1,22.671609,77.32633,44.9,0.030999999995167036,14.966666666666667
20299,Dealer,1,1,2,tipe_a,993.0255729,0,1,26.900926,77.32633,29.9,0.030109999999980864,14.95
